tweet_id,airline_sentiment,text,airline
567710245053407232,negative,@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.,US Airways
567698031081160704,negative,.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.,US Airways
570308309682675712,negative,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,American
570307949614256128,negative,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.,American
570307948171423745,negative,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,American
570307434113310720,negative,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",American
570307390752608257,negative,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",American
570307369328095232,negative,"@AmericanAir sorry so Late Flight, responded to your DM.",American
570307312675651585,positive,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",American
570306867878072320,negative,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",American
570306423818723328,neutral,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",American
570306260010176512,negative,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,American
570305264613765122,positive,@AmericanAir thank you!,American
570305234838429696,negative,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",American
570305063052283904,negative,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,American
570305051819941889,neutral,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",American
570304544128815104,negative,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,American
570303889754488832,negative,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,American
570303383782989824,neutral,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,American
570302358242115584,positive,@AmericanAir thanks,American
570302060035497984,negative,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,American
570301488192458752,negative,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.,American
570301395141836801,negative,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,American
570300915418320897,negative,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",American
570300262302289920,neutral,"@AmericanAir Thank you, you too!",American
570300177367633921,neutral,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,American
570299252141903873,positive,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,American
570298744723415040,positive,@AmericanAir got another flight. Thanks you,American
570298679250305024,neutral,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,American
570298644475346945,negative,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",American
570298285350629376,positive,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,American
570297548726005761,negative,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.,American
570297479029252097,negative,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",American
570297414848000000,neutral,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",American
570296996445204480,negative,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,American
570296616688750592,negative,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,American
570296572375900160,positive,"@AmericanAir yes yes yes,so glad to be headed home!",American
570295745921880064,positive,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,American
570295174385016832,negative,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,American
570293494444634114,neutral,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,American
570291431195205633,negative,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",American
570291157340704769,positive,@AmericanAir thanks so much!,American
570290552169734144,positive,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",American
570290334158225408,positive,@AmericanAir thank you for the confirmation.,American
570289085354541058,negative,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,American
570288282413633536,negative,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",American
570288167242375168,negative,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",American
570287747643998208,negative,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",American
570287638084763648,negative,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,American
570286841737318400,negative,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,American
570284862122233856,positive,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,American
570284482588246016,neutral,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",American
570284054605639683,negative,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,American
570283851018317824,negative,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,American
570283544125288448,negative,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,American
570283309093113856,neutral,@americanair Yes to the iOS. I'm running iOS 8.1.3,American
570283254743506944,negative,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,American
570282555057909760,positive,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",American
570281958556610560,negative,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",American
570281854139572225,negative,@AmericanAir don't worry you won't steal my money again,American
570281470507352064,negative,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,American
570281010606120960,negative,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.",American
570280755252895745,negative,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",American
570280641771790336,neutral,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,American
570280637946421249,negative,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,American
570280378193330180,negative,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-,American
570280225625362432,negative,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",American
570279653337927680,positive,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",American
570279220502511617,negative,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,American
570278869133107201,negative,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,American
570278803399798784,negative,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,American
570278644918194176,negative,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",American
570276414567493633,negative,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,American
570276245960835073,negative,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?",American
570276196405125120,negative,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",American
570275944012783616,negative,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,American
570275726483542016,neutral,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",American
570275632518733825,neutral,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,American
570275536406253568,neutral,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,American
570275314036649984,positive,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,American
570275010759102466,negative,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.,American
570273819287531520,positive,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),American
570273710210469888,positive,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,American
570272880556011520,positive,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier",American
570272172679282688,negative,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,American
570271896887017472,positive,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,American
570271574462369793,neutral,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",American
570271479616573440,positive,@AmericanAir @beantownmatty Sounds like a date!,American
570271383005085696,negative,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,American
570270777121103872,negative,@AmericanAir another day another grievance with this airline. No customer service,American
570270444646850561,negative,@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait,American
570270435478122497,neutral,@AmericanAir Thanks so much!,American
570270039737274369,positive,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",American
570269633778855936,negative,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,American
570268875872473088,positive,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,American
570268646544510976,negative,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,American
570268420140244992,negative,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,American
570268326250745856,neutral,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,American
570267902726803456,negative,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,American
570264948548313088,positive,@AmericanAir @dfwairport you 2 together are the best part of flying!,American
570139793608175616,negative,@AmericanAir over the last year 50% of my flights have been delayed or Cancelled Flightled.  I'm done with you.,American
569944281512685570,negative,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!,American
569842758967386112,negative,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,American
569699455919726593,negative,@AmericanAir @SouljaCoy what is AA going to do to fix their utterly embarrassing customer service? You won't even answer the dang phone!,American
569622568459636736,negative,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!,American
569621879633391616,negative,@AmericanAir no response to DM or email yet.  customer service?,American
569601363799359488,negative,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,American
569600137296633856,positive,@AmericanAir Thank you.....you do the same!!,American
568824537338417154,negative,"@AmericanAir - how long does it take to get credit to my AA account? Traveled in Jan &amp; only one leg reported. Asked for credit, no response.",American
568551906634797056,positive,@AmericanAir Hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,American
570308309682675712,negative,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,American
570307949614256128,negative,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.,American
570307948171423745,negative,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,American
570307434113310720,negative,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",American
570307390752608257,negative,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",American
570307369328095232,negative,"@AmericanAir sorry so Late Flight, responded to your DM.",American
570307312675651585,negative,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",American
570306867878072320,negative,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",American
570306423818723328,neutral,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",American
570306260010176512,negative,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,American
570305264613765122,positive,@AmericanAir thank you!,American
570305234838429696,negative,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",American
570305063052283904,negative,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,American
570305051819941889,neutral,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",American
570304544128815104,negative,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,American
570303889754488832,negative,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,American
570303383782989824,neutral,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,American
570302358242115584,positive,@AmericanAir thanks,American
570302060035497984,negative,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,American
570301488192458752,negative,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.,American
570301395141836801,negative,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,American
570300915418320897,negative,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",American
570300262302289920,positive,"@AmericanAir Thank you, you too!",American
570300177367633921,neutral,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,American
570299252141903873,positive,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,American
570298744723415040,positive,@AmericanAir got another flight. Thanks you,American
570298679250305024,neutral,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,American
570298644475346945,negative,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",American
570298285350629376,neutral,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,American
570297548726005761,negative,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.,American
570297479029252097,negative,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",American
570297414848000000,neutral,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",American
570296996445204480,negative,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,American
570296616688750592,neutral,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,American
570296572375900160,positive,"@AmericanAir yes yes yes,so glad to be headed home!",American
570295745921880064,positive,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,American
570295174385016832,negative,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,American
570293494444634114,neutral,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,American
570291431195205633,negative,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",American
570291157340704769,positive,@AmericanAir thanks so much!,American
570290552169734144,neutral,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",American
570290334158225408,positive,@AmericanAir thank you for the confirmation.,American
570289085354541058,negative,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,American
570288282413633536,negative,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",American
570288167242375168,negative,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",American
570287747643998208,negative,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",American
570287638084763648,negative,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,American
570286841737318400,negative,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,American
570284862122233856,positive,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,American
570284482588246016,negative,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",American
570284054605639683,negative,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,American
570283851018317824,negative,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,American
570283544125288448,negative,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,American
570283309093113856,neutral,@americanair Yes to the iOS. I'm running iOS 8.1.3,American
570283254743506944,negative,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,American
570282555057909760,negative,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",American
570281958556610560,negative,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",American
570281854139572225,negative,@AmericanAir don't worry you won't steal my money again,American
570281470507352064,negative,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,American
570281010606120960,negative,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.",American
570280755252895745,negative,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",American
570280641771790336,positive,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,American
570280637946421249,negative,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,American
570280378193330180,negative,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-,American
570280225625362432,negative,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",American
570279653337927680,positive,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",American
570279220502511617,negative,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,American
570278869133107201,negative,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,American
570278803399798784,negative,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,American
570278644918194176,negative,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",American
570276414567493633,negative,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,American
570276245960835073,negative,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?",American
570276196405125120,negative,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",American
570275944012783616,negative,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,American
570275726483542016,negative,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",American
570275632518733825,neutral,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,American
570275536406253568,neutral,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,American
570275314036649984,negative,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,American
570275010759102466,negative,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.,American
570273819287531520,positive,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),American
570273710210469888,positive,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,American
570272880556011520,positive,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier",American
570272172679282688,negative,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,American
570271896887017472,neutral,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,American
570271574462369793,positive,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",American
570271479616573440,positive,@AmericanAir @beantownmatty Sounds like a date!,American
570271383005085696,negative,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,American
570270777121103872,negative,@AmericanAir another day another grievance with this airline. No customer service,American
570270444646850561,negative,@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait,American
570270435478122497,positive,@AmericanAir Thanks so much!,American
570270039737274369,positive,"“@AmericanAir: We hope you enjoy the #WinterWeather and brought your warm coat and gloves, Maria!” Yup! New beanie http://t.co/AnEqXZR4bp",American
570269633778855936,negative,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,American
570268875872473088,negative,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,American
570268646544510976,negative,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,American
570268420140244992,negative,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,American
570268326250745856,negative,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,American
570267902726803456,negative,@AmericanAir The issue is the lack of consideration of an announcement made so Late Flight when the gate agent had been there for over an hour.,American
570267241046020096,positive,@AmericanAir Nice to read it! Thank you very much!,American
570267066919313408,negative,@AmericanAir we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!,American
570267037911670784,negative,@AmericanAir Fuck you.,American
570266460003508225,negative,"@AmericanAir 
Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????",American
570266233003741184,neutral,@AmericanAir I bet they do! I'm sure they have some form of wear and tear on their skin. I hope they will survive the rest of the winter xxx,American
570265919676485632,positive,@AmericanAir @dfwairport me too!!  LOVE LIVING SO CLOSE SO I ALWAYS HAVE GREAT VIEWS!,American
570265689589592064,negative,@americanair Can someone contact me about my awful experience with american airlines this weekend,American
570265626146512896,negative,"@AmericanAir actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase",American
570264948548313088,positive,@AmericanAir @dfwairport you 2 together are the best part of flying!,American
570264011574415360,positive,@AmericanAir Thanks for sharing these photos! Round of applause for your crews! We appreciate all their hard work.,American
570263889696305152,neutral,@AmericanAir can I get a free ticket to Hawaii for being fabulous,American
570263871526559745,negative,"@AmericanAir 1-the lavatory freezes, 2- problem with a nitrogen line 3-a low tire with the inflating equipment malfunctioning #AA2444 and...",American
570263827033432064,neutral,"@AmericanAir i want to change my flight for next week, they will still charge me. Waiting for fligt status",American
570263732099649537,neutral,"@AmericanAir @dfwairport That's DFW!? OMG! Yeah cold, everywhere!",American
570263448828780547,positive,@AmericanAir great customer service thanks,American
570263313306615810,neutral,"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?",American
570263008762601475,neutral,@AmericanAir yes they do http://t.co/wCSAZZQPae,American
570262528539779073,neutral,@AmericanAir hook me up with a free trip to Barbados and I will tell you the secret beaches to see,American
570262112477401088,negative,"@AmericanAir why did flight 1636 get Cancelled Flightled? Waiting for a rep to rebook, but wondering if there will be other issues getting out.",American
570262096094498816,negative,@AmericanAir  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern,American
570261511781941251,neutral,@AmericanAir Thank you for responding so quickly to my tweets I do appreciate that.,American
570261418387353601,negative,@AmericanAir I am trying to change the time of a flight I already purchased and was told I have to pay a $400 change fee. Ridiculous.,American
570261359377698817,neutral,@AmericanAir please email me at temorris2010@hotmail.com. willing to discuss my experience &amp; give another try would like to speak directly,American
570261328511643648,negative,"@AmericanAir if my flight gets Cancelled Flightled i should be able to reschedule to any date i want, not the next day or 2 days after",American
570261193685749760,negative,@AmericanAir since you don't care about what happens to your passengers on your planes we will now be contacting the Police Dept,American
570260735294607360,negative,@AmericanAir why are @USAirways gold forced to pay for an upgrade? Open seats in 1st and not offered to Gold/Sapphire,American
570259700937134080,neutral,“@AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/tY9C0Gae2o” Lol,American
570259540697948162,positive,"@AmericanAir 
I still think American Airlines is great...I would just like to be treated better. Loyal customers first, right?",American
570259502685151232,positive,@AmericanAir if I could fly an md80/dc10 I would be so happy I live that plane so much md80 is love md80 is life.,American
570259380999860224,neutral,@ods1819 aren't you glad this isn't you RT @AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/HEpkNpuzwU,American
570258457804189696,negative,"@AmericanAir It's been 3 weeks and no reply from customer relations yet.  Running out of time, please help.  request: 1-2888155964    thanks",American
570257429486706688,negative,"@AmericanAir @USAirways if this is how your merger is going to go, you fail! Huge probls w/comm on DFW storm. Cxld rtrn flts. NOT COOL!!!",American
570257336465387521,negative,@AmericanAir why does it feel like I'm being nickeled and dime to enjoy a flight with AA? I purchased a tkt but have to pay extra for a seat,American
570257258275164160,negative,@AmericanAir Flight 2559 it's been delayed every hour since 8:55 am.,American
570256038206824448,positive,Happy #TT to my friends @AmericanAir . Hope the weather isn't causing you too many headaches.,American
570255853296746496,neutral,"@AmericanAir if I've booked an AA award on USAir metal, and space opens up on AA metal, can I change to the AA flight without fees?",American
570254721140850689,negative,"@AmericanAir I'd love to take my seat, but it appears as though someone already has.  #disappointed #upgrademe #wtf http://t.co/9Gx5mMmubb",American
570254579578720256,neutral,"@AmericanAir if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles",American
570254375081414656,neutral,@AmericanAir Are you expecting delays/Cancelled Flightlations at Dallas on 25/26th due to the snow? Nothing like Monday I hope!,American
